Time,In,Out
1580906407.3670266,0,0
Time,In,Out
1580907110.8693697,0,0
Time,In,Out
1580907761.5671096,0,0
Time,In,Out
1580918546.549848,0,0
Time,In,Out
1580918584.4479978,0,0
Time,In,Out
1580918654.4543796,0,0
Time,In,Out
1580918739.9334066,0,1
1580918806.540789,0,2
1580918807.2318153,0,3
1580918810.8802457,1,3
1580918817.9467747,2,3
1580918821.153098,2,4
1580918821.7154598,2,5
1580918823.9515996,3,5
1580918826.9276183,3,6
1580918831.5636096,4,6
1580918837.1841285,5,6
1580918840.0250525,5,7
1580918841.9951952,6,7
1580918842.0746794,7,7
1580918853.7208905,7,8
1580918853.7596471,7,9
1580918876.834073,7,9
Time,In,Out
1580919564.606111,7,9
Time,In,Out
1580919608.1356385,7,9
Time,In,Out
1580919704.7863011,7,9
Time,In,Out
1580920805.156438,7,9
Time,In,Out
1580920883.7806642,7,10
Time,In,Out
1580921074.0326543,7,10
Time,In,Out
1580921138.4894836,7,10
Time,In,Out
1580931668.5194774,8,10
1580931714.7578752,8,10
Time,In,Out
1580931800.7812293,8,10
Time,In,Out
1580931873.7887988,8,10
Time,In,Out
1580931939.2013342,8,11
1580931939.7826343,8,12
1580931950.5967045,8,12
Time,In,Out
1580931997.2444177,8,12
Time,In,Out
1580932056.1564455,8,13
1580932069.1864777,8,13
Time,In,Out
1580932128.101728,8,13
Time,In,Out
1580932234.355114,8,13
Time,In,Out
1580932287.163048,8,13
Time,In,Out
1580932372.0956268,8,14
Time,In,Out
1580932456.923524,8,15
Time,In,Out
1580932504.0008912,8,15
Time,In,Out
1580932543.8666937,8,15
Time,In,Out
1580932603.7638001,8,15
Time,In,Out
1580932659.065539,8,15
Time,In,Out
1580933077.1114888,9,15
1580933092.323482,9,15
